SRC_CELL_ID,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE
147424_23,3450,12,0,1,0,-97.90694906007269,-105.5,-89.73210144042969,-14.9975021976699,64.66940500725198,96.0,3702.367795745699,1747.885396015941,5195450.940999993,635987.4875000003,91807477,3463,0.9962460294542305,0.003465203580710367,0.0
147424_24,46,0,0,0,0,-99.42786506984545,-104.5832977294922,-93.0364990234375,-14.40784128852513,75.37406324303669,96.0,6425.257266666667,1929.60865,14836.4961,2932.9283,1731784,46,1.0,0.0,0.0
147424_25,33,0,0,1,0,-98.25202044318704,-104.4476013183594,-91.75,-14.68190288543701,78.07889422248391,96.0,2283.155964999999,1383.378515789474,5194.3934,922.4308,1369725,34,0.9705882352941176,0.0,0.0
147424_31,256979,207,0,256,0,-95.82056633768082,-106.0,-85.22219848632812,-11.91938625781847,49.80594325298741,72.0,5433.873889516678,1504.394998967189,290083029.5759014,22819176.46870148,5283039772,257442,0.9982015366568003,0.0008040646048430326,0.0
147424_32,19764,15,0,57,0,-97.37550130749113,-108.4615020751953,-83.76190185546875,-9.218696718255366,42.13346304927346,64.0,5171.350366744868,827.0205119873511,46523952.65570091,3792574.45419996,408846882,19836,0.9963702359346642,0.0007562008469449486,0.0
147424_33,286524,126,0,278,0,-95.01174309035257,-105.0,-85.5,-11.5897451918353,47.39309446678472,64.0,4892.770167618031,1568.925983924628,291820111.4535902,23147273.5112016,5958512305,286928,0.9985919812635923,0.0004391345564043941,0.0
147424_34,60101,85,0,50,0,-93.56417001127302,-99.0,-87.5999984741211,-10.68103283412175,49.08645105537591,88.0,5545.209808132005,1749.201422219201,68676338.8451041,7094255.292800176,1307569744,60236,0.9977588153263829,0.001411116275981141,0.0
147424_35,33879,56,0,27,0,-95.0577455640478,-101.0,-88.56520080566406,-10.65683119954535,51.09787460788722,85.33329772949219,5110.852387647506,1568.65460376656,34065857.1245003,3266828.665699939,783300870,33962,0.9975560921029386,0.001648901713679995,0.0
147424_41,3,0,0,0,0,-91.84066772460938,-94.15650177001953,-89.0625,-16.997833887736,75.8094991048177,91.42849731445312,8179.02095,2486.40815,2051.706,259.8573,76115,3,1.0,0.0,0.0
147424_51,2,0,0,0,0,-94.48880004882812,-94.93920135498047,-94.03839874267578,-15.90759992599487,75.70730018615723,96.0,349.21875,914.0625,0.4286,0.5712,44262,2,1.0,0.0,0.0
147424_61,114,0,0,0,0,-98.24654669510691,-107.8460998535156,-85.76809692382812,-16.72428680721082,68.79505110623543,96.0,5416.730598765433,1943.452524999999,278330.3908000001,18522.2421,3785380,114,1.0,0.0,0.0
147424_65,2,0,0,0,0,-90.6037483215332,-91.41809844970703,-89.78939819335938,-15.54704999923706,48.0,57.59999847412109,,,,,77531,2,1.0,0.0,0.0
147427_11,28,0,0,2,0,-99.11113637288412,-108.8259963989258,-92.69229888916016,-11.85404669443766,63.61306415557861,96.0,5798.209654545454,1683.486736363636,13940.4116,1062.7993,747675,30,0.9333333333333333,0.0,0.0
147427_12,16,0,0,0,0,-90.96771335601807,-101.9047012329102,-82.443603515625,-12.34013748168945,69.5998530069987,90.0,5834.271169230768,1139.384038461538,49724.67030000001,2972.3032,605604,16,1.0,0.0,0.0
147427_13,35,0,0,1,0,-93.62597529093425,-99.85710144042969,-86.22720336914062,-12.29814166492886,78.14305630852195,96.0,8399.81548125,2822.148447058823,409600.2823,45101.4798,1438426,36,0.9722222222222222,0.0,0.0
147427_14,44,0,0,0,0,-87.73810438676314,-98.39129638671875,-81.02880096435547,-13.14972266283902,77.24942736192183,93.0,7766.462302380951,2811.690126190476,87258.1404,60264.8552,1474681,44,1.0,0.0,0.0
147427_21,44,0,0,0,0,-98.19408173994584,-102.5,-94.55069732666016,-11.15733643011613,66.19999322225881,80.0,4274.431646153846,919.9109653846152,38699.50160000001,4045.1938,1425827,44,1.0,0.0,0.0
147427_22,6,0,0,0,0,-106.1147333780925,-112.0,-96.11530303955078,-14.1239496866862,74.47618357340495,96.0,718.42445,121.8727,1.289,2.2528,145502,6,1.0,0.0,0.0
147427_23,6,0,0,0,0,-97.85594940185547,-110.13330078125,-91.45159912109375,-12.21558332443237,83.0,100.0,3632.28705,2228.56,290.664,98.0566,271307,6,1.0,0.0,0.0
147427_31,9,0,0,0,0,-98.23555586073134,-106.9654998779297,-89.33329772949219,-12.59262212117513,67.19998741149902,74.6666030883789,1712.990233333334,1634.030533333333,46.12,36.6766,405684,9,1.0,0.0,0.0
147427_32,2,0,0,0,0,-90.30514907836914,-97.18180084228516,-83.42849731445312,-13.267249584198,75.21735000610352,76.0,839.0007,845.9612,63.6591,79.2031,66895,2,1.0,0.0,0.0
147427_33,32,0,0,0,0,-108.5332372188568,-109.8332977294922,-106.7186965942383,-14.50476559996605,83.05769062042236,96.0,4640.195230769231,2077.049446153846,18768.053,1193.3626,1047877,32,1.0,0.0,0.0
147430_11,307377,71,0,423,0,-96.70968315978494,-107.8808975219727,-84.80049896240234,-11.53931423617624,47.19048213948737,88.0,3619.248543165806,1505.083814082799,206591638.5180351,24670270.18670184,15512355427,307871,0.9983954318529514,0.0002306160697175116,0.0
147430_12,50018,53,0,118,0,-105.7511940354352,-114.4192962646484,-96.0,-12.24003297359285,70.42076516559064,96.0,3322.840444148588,702.1270732923338,63013644.77290275,7223895.948300127,2505021770,50189,0.9965928789176911,0.001056008288668832,0.0
147430_13,62675,11,0,48,0,-100.3891310086647,-107.7856979370117,-91.69999694824219,-11.84040820722118,76.64110481636574,96.0,4181.087150317455,1822.09124861458,59444885.00780303,7572319.520900027,2075697067,62734,0.9990595211528039,0.0001753435138840182,0.0
147430_14,44560,16,0,99,0,-97.47721771069459,-109.934196472168,-85.0,-12.00093237191122,52.95916890140694,96.0,5254.749155095068,1376.604318990973,70651758.17490257,8207105.583699996,2209487371,44675,0.9974258533855624,0.0003581421376608841,0.0
147430_21,128509,14,0,141,0,-88.85053863221789,-103.2464981079102,-73.94730377197266,-10.30945162472052,18.77807071446649,36.0,5149.275490350215,1537.319706751276,100997678.3065104,10535991.81570023,6171561194,128664,0.9987953118199341,0.0001088105452962756,0.0
147430_22,33305,13,0,32,0,-91.85399147674241,-106.0,-75.72720336914062,-9.712701874000915,25.00374684472366,48.0,6153.870013923211,1456.650648543211,47815266.59990116,3526179.432599922,1663929011,33350,0.9986506746626687,0.0003898050974512744,0.0
147430_23,2332,0,0,6,0,-100.556438508046,-107.2954025268555,-93.44110107421875,-14.64838898192113,70.52943072457836,96.0,4469.798687818933,2076.421479500009,2447777.928799998,227645.1373000004,87777863,2338,0.9974337040205303,0.0,0.0
147430_24,124470,58,0,162,0,-88.91817953535143,-99.80000305175781,-79.30000305175781,-11.91094643595664,54.58416082771972,80.0,5273.470000530165,1674.763223479127,118380622.0152125,16592548.39750048,6171289164,124690,0.998235624348384,0.0004651535808805839,0.0
147430_31,255380,22,0,243,0,-93.29516697802487,-104.5224990844727,-81.42849731445312,-10.89665009333934,31.72031238422196,64.0,5087.107478883037,1595.096405355253,196968529.7664229,22117118.22570045,12981617181,255645,0.9989634062860607,8.6056836628919e-05,0.0
147430_32,41802,15,0,51,0,-91.85374867732743,-107.0,-73.76920318603516,-9.897910300117287,30.26217163677958,64.0,6353.373335105066,1512.403524110679,74350674.95250301,7687635.522100018,2126851508,41868,0.9984236170822586,0.0003582688449412439,0.0
147430_33,13730,1,0,5,0,-93.37731892325257,-99.68620300292969,-87.30000305175781,-15.07322573477818,66.39201495413768,83.19999694824219,5663.45312200556,2406.898522907464,6061108.476600001,965914.6350999885,228149398,13736,0.999563191613279,7.280139778683751e-05,0.0
147430_34,79202,33,0,109,0,-94.84272102065374,-105.8180999755859,-83.122802734375,-11.54017170549737,53.14059602767706,80.0,4587.294623385037,1516.495043884307,89154311.7536064,9862567.42000018,3803081280,79344,0.9982103246622303,0.0004159104658197217,0.0
147430_41,5928,3,0,9,0,-96.77708770803329,-107.1666030883789,-83.4000015258789,-14.15952478988403,58.5833871164338,96.0,3804.105539742232,1543.798608901458,3804402.170999981,302572.8435999997,240623265,5940,0.997979797979798,0.000505050505050505,0.0
147430_51,1490,2,0,3,0,-96.24077885350256,-107.3220977783203,-85.8666000366211,-14.16945551294946,32.19297582917815,79.93099975585938,2521.175888346888,1734.319914884981,627068.6812999998,197691.1231999998,49584861,1495,0.9966555183946488,0.001337792642140468,0.0
147430_54,11,0,0,0,0,-93.37371687455611,-101.2221984863281,-86.8499984741211,-15.36764535036954,72.95388984680176,89.5999984741211,3867.20416,1254.906683333333,14513.3875,6879.285900000001,541722,11,1.0,0.0,0.0
147430_61,1928,1,0,4,0,-98.19691357166114,-106.1612014770508,-90.19270324707031,-14.52902504180419,75.29675957461146,96.0,3383.6253572165,1474.215838516263,1373584.351499998,204630.2159000002,54285997,1933,0.9974133471288154,0.0005173305742369374,0.0
147430_63,38,0,0,0,0,-99.25240968403064,-103.7585983276367,-94.36840057373047,-13.81627893447876,78.90491312428524,96.0,8494.344775000001,3054.188245,15946.4551,7145.746299999999,902525,38,1.0,0.0,0.0
147430_64,1,0,0,0,0,-87.97270202636719,-87.97270202636719,-87.97270202636719,-15.12290000915527,27.20000076293945,27.20000076293945,24950.6283,2715.0787,4381.9541,180.5527,37416,1,1.0,0.0,0.0
147435_11,224093,125,0,484,0,-91.98984183967706,-104.9384994506836,-78.90899658203125,-12.80411308389645,42.24659433173889,80.0,3373.202529835115,1482.315927396585,197161095.1455429,21807926.32549728,11514036499,224702,0.9972897437494993,0.0005562923338466057,0.0
147435_12,16411,48,0,87,0,-101.2512934705618,-111.9229965209961,-84.25,-12.95096550629878,57.31789679668694,85.33329772949219,3557.626461407212,1021.972681277879,46621338.66550066,3595413.307799963,826815478,16546,0.9918409283210443,0.002901003263628671,0.0
147435_13,131363,56,0,346,0,-91.75939755151518,-102.5216979980469,-81.08100128173828,-13.03196312453414,41.14141817632724,80.0,3978.992444804215,1812.118170105956,85488201.9954178,13611482.7818992,6678855753,131765,0.9969491139528707,0.0004249990513414033,0.0
147435_14,12913,11,0,41,0,-89.66934564710353,-101.1362991333008,-79.57140350341797,-12.01122469506666,48.32401402393655,84.9229965209961,3659.545851335453,1327.540066656733,15076457.62790013,1587380.242499962,683831269,12965,0.9959892016968762,0.0008484381025838797,0.0
147435_15,8,1,0,0,0,-91.07691107855902,-96.9468002319336,-88.13719940185547,-14.3952555126614,66.45975663926866,78.88600158691406,10165.10311111111,2727.148844444444,41124.2203,6330.4411,264578,9,0.8888888888888888,0.1111111111111111,0.0
147435_21,206746,61,0,462,1,-96.21155185866023,-107.5516967773438,-82.55549621582031,-12.22545387091889,46.83373677746789,80.0,3173.322162906549,1291.602907941203,211798340.4886423,23302041.0787976,10298973315,207270,0.9974718965600424,0.0002943021180103247,0.0
147435_22,44065,41,0,178,0,-102.5196980583281,-112.1166000366211,-90.0,-12.3405630659383,52.26976651641641,80.0,2848.352121475749,768.6807509882757,89547992.20100632,9875563.134600043,2189355536,44284,0.9950546472766688,0.0009258422906693163,0.0
147435_23,147115,53,0,244,0,-91.90539340415492,-102.0,-80.76920318603516,-12.84957342097948,41.41053631948525,79.36000061035156,3869.31263574045,1688.055028785565,115437665.5819388,15319734.73519737,7808337158,147412,0.9979852386508561,0.0003595365370526144,0.0
147435_24,14187,13,0,48,0,-96.9236077938369,-105.9838027954102,-85.0238037109375,-11.95173500750187,60.17762387863302,90.42420196533203,3438.756088952975,1207.174272154402,24591015.12550052,2296009.763299937,743865245,14248,0.9957186973610331,0.0009124087591240876,0.0
147435_25,1,0,0,0,0,-88.95780181884766,-88.95780181884766,-88.95780181884766,-15.00860023498535,97.83899688720703,97.83899688720703,5071.221,6113.4629,15888.7695,3088.8271,22825,1,1.0,0.0,0.0
147435_31,69802,25,0,201,0,-94.78579216005598,-104.9284973144531,-83.6666030883789,-13.63384023423319,48.24292232961951,80.0,3434.954849388222,1350.34375082195,99966103.72241415,9518375.890699487,3477940451,70028,0.9967727194836351,0.0003570000571200091,0.0
147435_32,23199,34,0,102,0,-107.5733277831927,-119.7388000488281,-97.71420288085938,-12.83346592026705,56.25373625161822,80.0,2380.688759812933,957.1927652636446,53732670.86500169,5102835.395900046,1158487469,23335,0.9941718448682237,0.001457038782944075,0.0
147435_33,224504,71,0,489,0,-95.05108747849084,-105.9390029907227,-83.6666030883789,-12.64053494631619,46.76905118139054,80.0,3453.186749700577,1562.939255715047,252250777.3199097,38256651.46592132,11625492911,225064,0.9975118188604131,0.0003154658230547756,0.0
147435_34,15075,10,0,45,0,-96.2781124319214,-106.7314987182617,-83.43180084228516,-12.16847810808271,49.77074136711587,88.0,3297.803748648141,1289.650259496928,21668328.94970037,2956874.647999938,801967539,15130,0.9963648380700595,0.0006609385327164573,0.0
147435_35,8,0,0,0,0,-99.08538722991943,-106.4800033569336,-89.75489807128906,-12.95513737201691,68.00527572631836,96.0,3420.912866666667,1802.151366666667,66191.09150000001,4887.4236,255212,8,1.0,0.0,0.0
147435_41,153,0,0,2,0,-99.54986803608556,-108.2306976318359,-91.26080322265625,-14.76723609432097,69.4503760709391,96.0,4568.867969696969,1310.321132999999,1003469.3312,73915.20899999997,5407480,155,0.9870967741935484,0.0,0.0
147435_43,14,0,0,0,0,-101.8544709341867,-105.0,-93.972900390625,-17.35907132284982,69.38825021471295,91.29409790039062,4046.2816875,2001.6738125,754.3579,163.1032,389055,14,1.0,0.0,0.0
147435_44,11489,6,0,29,0,-92.90251492609873,-103.907600402832,-81.80670166015625,-11.78234200376638,48.36217963531611,80.0,3304.172915152484,1273.219157003386,18086149.39830014,1721029.412699972,625405174,11524,0.9969628601180146,0.0005206525511975009,0.0
147435_51,1834,1,0,5,0,-99.22895023926445,-106.3414001464844,-91.6427993774414,-15.85094068776006,76.2803252636576,96.0,3573.020913000007,1472.603544332728,3094697.596799995,285780.2055999999,67627571,1840,0.9967391304347826,0.0005434782608695652,0.0
147435_54,27240,16,0,49,0,-92.60822461765123,-102.9000015258789,-81.44439697265625,-10.62376247141261,40.07313148469623,64.0,3699.165585573084,1302.687314726476,34309450.77620085,3301153.325099895,1482617378,27305,0.9976194836110602,0.0005859732649697857,0.0
147435_61,74,0,0,0,0,-97.57514469043629,-109.932502746582,-83.19270324707031,-14.72846214191334,49.15790550128834,82.90899658203125,2688.151602325581,1126.492268181818,51846.7306,3380.4031,3093157,74,1.0,0.0,0.0
147435_63,2,0,0,0,0,-98.6906509399414,-105.0475997924805,-92.33370208740234,-17.21529960632324,50.0338499546051,96.0,22976.148,4620.3157,10339.2666,548.0849,41434,2,1.0,0.0,0.0
147435_64,2971,0,0,11,0,-89.15596572957848,-100.2856979370117,-78.6666030883789,-11.75574570226637,19.39886204922101,56.0,3683.176472083331,1292.068412288326,2437597.126799995,326926.2218000018,161166302,2982,0.9963112005365526,0.0,0.0
147435_71,154,0,0,1,0,-103.0057276079732,-110.875,-97.61530303955078,-15.09815027790685,60.50154323577881,85.33329772949219,3036.34360125,1059.22686,24611.97689999999,10040.5819,6333165,155,0.9935483870967742,0.0,0.0
147438_11,350902,80,0,425,0,-95.1593177770182,-106.0,-82.05879974365234,-10.79668619929843,66.44420312203991,96.0,2702.582649948073,1414.206419547445,314192172.3926755,31926846.62660284,15900594917,351407,0.9985629199190682,0.0002276562504446411,0.0
147438_12,61707,78,0,139,0,-102.4636189026639,-112.571403503418,-92.0,-12.81822011005847,67.16402317725363,96.0,3337.279002405932,1118.658582964778,152244010.5466093,11689293.61430006,2819962091,61924,0.9964957044118598,0.001259608552419094,0.0
147438_13,417073,91,0,453,0,-94.23302959159638,-103.9229965209961,-84.0,-11.25881970901417,67.46518188065261,96.0,3182.242476013168,1734.366641167818,373850151.147229,42388861.84611385,19454414230,417617,0.9986973710361408,0.0002179030068220403,0.0
147438_14,39597,13,0,49,0,-94.25319400151459,-102.25,-85.47820281982422,-12.98783661119906,47.83569468518817,96.0,3791.497110366352,1426.392547826572,49926813.47740191,4635096.642299938,1961255547,39659,0.9984366726342067,0.0003277944476663557,0.0
147438_15,1,0,0,0,0,-103.3834991455078,-103.3834991455078,-103.3834991455078,-12.13010025024414,54.90190124511719,54.90190124511719,3466.5922,3741.6004,136.497,161.8242,52303,1,1.0,0.0,0.0
147438_21,93534,30,0,93,6,-90.68245883429009,-103.0,-76.0,-10.97740748838048,23.28348011406626,64.0,4644.220771229115,1515.62068191814,75048692.17830572,8377965.827300201,3993403973,93663,0.9986227218859102,0.0003202972358348547,0.0
147438_22,2744,12,0,11,0,-105.043938435843,-115.640998840332,-92.95230102539062,-14.44593473578516,55.25615327251014,92.0,2939.438102643866,922.489629651596,3361858.201799998,338957.2592000001,78039315,2767,0.9916877484640405,0.004336826888326708,0.0
147438_23,64068,18,0,79,2,-90.05372840668161,-101.8332977294922,-76.4000015258789,-10.91741155584885,29.42722624218676,72.0,5497.641656753253,1688.683400766406,41118097.60600173,4258520.334199934,2674132797,64167,0.9984571508719435,0.0002805180232829959,0.0
147438_24,3089,4,0,6,1,-93.48960992382419,-102.5999984741211,-83.22219848632812,-13.50138204959131,58.82945342268945,89.1427993774414,4069.259827502756,1607.642703677285,3570535.05549999,491043.5453000007,78201739,3100,0.9964516129032258,0.001290322580645161,0.0
147438_31,319373,53,0,418,1,-91.10209912412505,-103.625,-77.0625,-10.91638075743008,30.43612725397989,64.0,3611.585397760637,1531.79916464093,212899611.2319505,22884648.51020045,14397300311,319845,0.9985242852006441,0.0001657052634870015,0.0
147438_32,101847,109,0,222,0,-102.0998898412662,-113.1666030883789,-86.5,-12.31456524305768,45.15486034499919,80.0,3809.06401637019,1114.398350977681,106330415.4261098,14014121.3496,4852309616,102178,0.9967605551097105,0.001066765840004698,0.0
147438_33,449357,181,0,522,0,-91.03383912184512,-104.3332977294922,-77.80000305175781,-11.11038855791982,38.93283127420285,80.0,3851.85717255158,1614.600004953015,256075430.639158,33981532.39070458,21492462869,450060,0.998437986046305,0.0004021685997422566,0.0
147438_34,116,0,0,0,0,-96.2459221543937,-103.571403503418,-86.93049621582031,-14.21980859493387,74.51115770997673,96.0,4728.546525925926,1758.362583544305,501038.9542999998,46816.53449999999,3469355,116,1.0,0.0,0.0
147438_41,6,0,0,0,0,-98.2320162455241,-104.25,-92.54540252685547,-14.9737499554952,31.73333358764648,62.40000152587891,1394.071166666667,1128.1015,51.1961,56.0204,240342,6,1.0,0.0,0.0
147438_44,27,0,0,0,0,-95.14958840829355,-104.7856979370117,-83.0,-13.89203318843135,76.72208899038809,96.0,3278.069958333333,1693.989421428571,3486.9829,1675.6858,688543,27,1.0,0.0,0.0
147438_51,24816,6,0,35,1,-97.56721148228874,-106.9443969726562,-86.6666030883789,-12.81403818795357,64.57302347707929,91.42849731445312,2764.379706177371,1443.241634287946,25412490.59230023,2459486.891199957,656265422,24858,0.9983104030895487,0.0002413709872073377,0.0
147438_61,432,0,0,0,0,-92.37665736233747,-102.6999969482422,-80.7916030883789,-15.48167799578773,68.45069007078807,96.0,2771.886527727273,1465.568499534884,274999.2501,22185.6843,11218214,432,1.0,0.0,0.0
147438_64,6,0,0,0,0,-97.24369939168294,-101.4648971557617,-91.38459777832031,-14.92130025227865,60.1847661336263,95.36000061035156,4907.7705,1499.366366666666,379.7967,506.656,142258,6,1.0,0.0,0.0
147438_71,1,0,0,0,0,-106.0689010620117,-106.0689010620117,-106.0689010620117,-16.77580070495605,72.0,72.0,,,,,31593,1,1.0,0.0,0.0
147441_11,100525,11,0,157,0,-95.54673800985046,-107.0,-84.0,-10.99928722588251,53.45588152069985,93.33329772949219,4385.178330953607,1284.311854642017,64359483.39000349,5853292.502899911,3936489117,100693,0.998331562273445,0.0001092429463815757,0.0
147441_12,17576,17,0,35,0,-100.0622107819795,-110.0821990966797,-88.88880157470703,-11.4431631615407,79.54371075059241,96.0,4225.18705887243,1077.172728892284,39962605.99940047,3328327.93679996,646377327,17628,0.9970501474926253,0.0009643748581801679,0.0
147441_13,1498,0,0,3,0,-98.08856370431594,-104.4152984619141,-90.8582992553711,-12.54747181650323,65.53893705553938,94.13330078125,5830.927466633864,1631.025508333335,7732893.742599994,457792.6446999999,46100325,1501,0.9980013324450366,0.0,0.0
147441_14,1207,0,0,5,0,-96.4900386168225,-104.4359970092773,-89.50150299072266,-13.28389793339342,74.01820731556455,96.0,5953.02961139785,1783.883422580647,7083384.660600008,562300.9219000003,43426937,1212,0.9958745874587459,0.0,0.0
147441_15,1142,1,0,2,0,-95.64698211136864,-102.6153030395508,-89.48999786376953,-13.70983781897866,79.7506395303286,97.74539947509766,5194.950542508329,1612.529997886541,4742098.099099996,512820.1329000004,34864281,1145,0.9973799126637555,0.0008733624454148472,0.0
147441_16,11,0,0,0,0,-102.450117631392,-111.0,-97.09089660644531,-13.90847266804088,83.36790084838867,96.0,3141.405063636364,2012.084327272727,7400.7144,930.2916,315774,11,1.0,0.0,0.0
147441_21,440574,60,0,497,0,-93.26483744564011,-106.0,-79.0,-9.9437835047425,49.06212974156281,80.0,5179.511166139116,1837.564411716636,309431916.9084033,33349831.82390374,16879828744,441131,0.9987373365281516,0.0001360140185115079,0.0
147441_22,36634,15,0,80,0,-96.12067990182432,-110.4209976196289,-78.90899658203125,-10.94695346116364,47.98060112658338,80.0,6267.118943670463,1541.182591608109,80057841.934403,6668153.519999991,1459101229,36729,0.9974134879795257,0.0004083966348117292,0.0
147441_23,3264,0,0,0,0,-101.9142824060777,-109.0,-97.8104019165039,-10.33449245755579,53.0043197791366,64.0,3860.04182330097,1458.135625368739,4250650.471600001,326271.4664000004,59347477,3264,1.0,0.0,0.0
147441_24,58188,5,0,43,0,-93.3931237561451,-103.75,-78.06659698486328,-9.703266790471764,46.13963206796082,80.0,4244.810233823489,1609.489995364713,40470557.08680181,3710763.793299846,2212940242,58236,0.9991757675664538,8.585754516106876e-05,0.0
147441_25,51455,7,0,39,0,-93.3142434887899,-102.75,-80.0,-9.970145524857088,46.60733696296135,85.33329772949219,4335.175923826697,1613.43556371097,38539117.49730106,4438414.382999868,1938152849,51501,0.9991068134599328,0.0001359196908797887,0.0
147441_31,487521,86,0,822,0,-93.5612914787826,-105.8541030883789,-81.0,-9.973261819570528,51.80308981907563,88.0,4453.371880158547,1516.896818230666,278930663.2571344,28209357.1366032,18917036482,488429,0.9981409785250261,0.0001760747211979633,0.0
147441_32,78294,40,0,155,0,-100.277146837766,-109.1818008422852,-91.61109924316406,-11.31228795420522,59.55833469952276,96.0,4994.18732442543,1290.849458783576,117512527.0936053,11376028.6512002,3113015001,78489,0.9975155754309522,0.0005096255526252086,0.0
147441_33,241,0,0,0,0,-100.8986156352823,-107.0999984741211,-95.06890106201172,-12.71322740459838,79.87566026909222,96.0,4698.69295165563,2536.580155633804,882635.9704999996,351496.9892999999,5812876,241,1.0,0.0,0.0
147441_34,168494,20,0,202,0,-96.3038708389211,-105.1999969482422,-85.5,-10.65701134706415,42.08966999387923,80.0,4342.695659756484,1409.282956275874,118026704.5164152,13782231.02910029,6626195626,168716,0.9986841793309467,0.0001185424026174162,0.0
147441_35,112052,12,0,97,0,-95.26179400494614,-104.0,-85.5,-10.71248440902727,42.05627172766953,80.0,4735.998579738924,1482.041449493675,76791314.914707,5380257.829899846,4449613744,112161,0.9990281827016521,0.0001069890603685773,0.0
147441_42,36,0,0,1,0,-103.204397253088,-113.2902984619141,-94.15899658203125,-15.18455940968282,71.59805679321289,92.0,3014.539253846153,842.2220192307691,225678.6363,17215.2339,1493655,37,0.972972972972973,0.0,0.0
147441_52,1102,1,0,2,0,-104.7469778414765,-112.1600036621094,-97.82749938964844,-13.94631908900058,66.52286371142888,82.6666030883789,4143.525198473287,1072.144809751436,8003224.076400002,714113.7717,46583991,1105,0.9972850678733032,0.0009049773755656109,0.0
147441_54,2,0,0,0,0,-87.99034881591797,-91.07730102539062,-84.90339660644531,-12.42570018768311,61.76445007324219,78.25,21153.60585,2714.34385,123906.5077,4772.1669,40648,2,1.0,0.0,0.0
147441_74,1,0,0,0,0,-99.94439697265625,-99.94439697265625,-99.94439697265625,-14.9443998336792,53.33330154418945,53.33330154418945,,,,,917,1,1.0,0.0,0.0
147443_104,286,0,0,1,0,-96.81246288977434,-106.1368026733398,-87.08879852294922,-13.83878816544802,76.9442480133801,96.0,4006.3581,1347.833404516129,588161.2702000005,31052.5927,10390818,287,0.9965156794425087,0.0,0.0
147443_11,530719,93,0,682,0,-94.96831360694127,-107.5,-80.83329772949219,-10.51690653426397,41.87656650693048,76.95230102539062,4014.998073172903,1592.614229325607,470465842.0556254,40376448.91301571,23602379257,531494,0.9985418461920549,0.0001749784569534181,0.0
147443_12,27616,33,0,111,0,-98.62004538063357,-111.9229965209961,-85.08470153808594,-10.71180161974616,62.10419174716282,96.0,3494.753425753481,977.6888179987166,58004493.43630097,4759476.003100035,1149320331,27760,0.9948126801152738,0.001188760806916427,0.0
147443_13,2812,1,0,4,0,-97.1097241808939,-104.6327972412109,-88.17389678955078,-13.87478972564659,62.70703983735213,96.0,4398.348310766964,1678.815050143067,3377041.595799997,485753.3483999996,100130967,2817,0.9982250621228257,0.0003549875754348598,0.0
147443_14,56013,8,0,51,0,-90.25186291950578,-98.85710144042969,-81.625,-10.72890764376222,19.9716708885486,48.0,5577.106425491761,1618.812138307995,97359977.11740522,7653530.144000002,2476953744,56072,0.9989477814238836,0.000142673705236125,0.0
147443_15,16204,5,0,22,0,-93.90811318218961,-103.0,-84.5,-11.10871191198405,30.01825252932712,64.0,4348.094534390578,1389.826745896163,40318708.26060066,2900393.835199955,727667511,16231,0.9983365165424188,0.0003080524921446615,0.0
147443_16,2,0,0,0,0,-99.19519805908203,-103.3332977294922,-95.05709838867188,-12.12374973297119,81.48144912719727,82.96289825439453,12010.18475,2153.2671,7379.6659,421.5057,32022,2,1.0,0.0,0.0
147443_21,219903,44,0,276,0,-93.59586579968443,-107.046501159668,-79.07140350341797,-9.860634741459416,47.12450665240304,80.0,3735.269142764593,1296.788098423609,154515896.7427209,14302431.78299938,9261108435,220223,0.9985469274326478,0.0001997974780109253,0.0
147443_22,12197,9,0,27,0,-94.27998272969016,-112.4166030883789,-73.22219848632812,-10.58248730874418,48.46140856534344,96.0,4548.956505399968,1308.367829907394,20409982.36500008,2101697.356099977,514040667,12233,0.99705714052154,0.0007357148696149759,0.0
147443_23,6316,4,0,12,0,-99.97278646419716,-107.9178009033203,-90.46260070800781,-14.08003984910359,67.7790619601663,94.11759948730469,3060.717982517472,1340.017866666674,5825267.654200005,537428.811600003,180659855,6332,0.9974731522425774,0.0006317119393556538,0.0
147443_24,295,2,0,2,0,-100.1720340945649,-107.7976989746094,-92.5,-13.96741735815603,73.57672920803095,96.0,3318.943726315789,1235.092719892473,548160.9112999996,59768.84089999999,6740467,299,0.9866220735785953,0.006688963210702341,0.0
147443_25,282,0,0,1,0,-96.96096820629107,-104.4826965332031,-89.96320343017578,-12.3349275942826,68.68832425767879,96.0,4592.889308296945,1601.790543162394,1202261.788200001,427076.2845000002,11614064,283,0.9964664310954063,0.0,0.0
147443_31,363152,90,0,690,0,-96.69168049995424,-107.6999969482422,-83.5,-12.59200210776826,64.0800227522373,96.0,3765.774136737759,1413.962227384905,293121731.685512,32783221.34400625,15635837603,363932,0.9978567424683732,0.000247298945956937,0.0
